estmethod,imv_full,imv_mean,imv_sd,attribute,modeltype,rep
MAP,0.12965991226563192,0.08636333169609942,0.013633309633293629,independent,DINA,81
mp,0.1361380886350738,0.1271601917719185,0.010915794232121257,independent,DINA,81
MAP,0.1405518912913194,0.10982469696661701,0.019147784220147995,independent,DINA,82
mp,0.14621009511820612,0.14198657870620293,0.009689732433301098,independent,DINA,82
MAP,0.14418954590631322,0.11412774338137982,0.02373972587067875,independent,DINA,83
mp,0.15093620580405065,0.15334769840846346,0.009830513361801983,independent,DINA,83
MAP,0.14756297512982414,0.10856028803449531,0.01126528232105544,independent,DINA,84
mp,0.15519831116625202,0.14719928993045225,0.007343789149662378,independent,DINA,84
MAP,0.13206600150182937,0.07782182526691742,0.044812214221144134,independent,DINA,85
mp,0.13706396088703868,0.1149409916716551,0.06457698583771924,independent,DINA,85
MAP,0.13136566114264625,0.11124088260363303,0.013046272271998264,independent,DINA,86
mp,0.1380761016953708,0.13641728085609828,0.013773950650800679,independent,DINA,86
MAP,0.132250024482469,0.08728851883413706,0.016776163588368784,independent,DINA,87
mp,0.13975062558344994,0.1290184715424485,0.013811968257468466,independent,DINA,87
MAP,0.1449793401308218,0.12624237080903505,0.010264354856476806,independent,DINA,88
mp,0.15096438622336034,0.1537548516461413,0.009316572242365066,independent,DINA,88
MAP,0.13482826215179844,0.09885512576289679,0.017265308718136127,independent,DINA,89
mp,0.14076382024431447,0.14287825023037556,0.012984301439919937,independent,DINA,89
MAP,0.12079436630135985,0.06413939111698662,0.01586347696742905,independent,DINA,90
mp,0.1286343499294443,0.10867272894510319,0.012645792611924727,independent,DINA,90
MAP,NA,NA,NA,independent,DINA,91
mp,NA,NA,NA,independent,DINA,91
MAP,0.14391643622550002,0.09142679815029522,0.010255612101532351,independent,DINA,92
mp,0.1526373545247433,0.14035627919669696,0.015214884596572616,independent,DINA,92
MAP,0.1407663512197439,0.11989470239309474,0.016666357668712353,independent,DINA,93
mp,0.147362945772422,0.15688517034995386,0.009300268448764599,independent,DINA,93
MAP,0.14722839602425608,0.11588324788389026,0.016220699295899504,independent,DINA,94
mp,0.15395230437564383,0.15207264360639663,0.012347901509262236,independent,DINA,94
MAP,0.14173267275578327,0.10130090036388828,0.017670043336587195,independent,DINA,95
mp,0.14866566351798516,0.15204178117093872,0.019006286250814408,independent,DINA,95
MAP,0.13441965786696214,0.09734742022605637,0.01921837792210066,independent,DINA,96
mp,0.14129409601662077,0.13321092699047782,0.01271442671328052,independent,DINA,96
MAP,0.13878750236683918,0.10336451252566078,0.01892806141371333,independent,DINA,97
mp,0.1471464813203382,0.13703925004747367,0.009457452658982657,independent,DINA,97
MAP,0.15036244368594442,0.10825911604921648,0.018299221892133757,independent,DINA,98
mp,0.1562428361840963,0.15641315174512269,0.003543017235192972,independent,DINA,98
MAP,0.12644236842091017,0.07842100373578093,0.016900612610929195,independent,DINA,99
mp,0.13392162124670992,0.1159444554211893,0.014346675038994646,independent,DINA,99
MAP,0.1344096798858897,0.09897779940986563,0.015988331017129126,independent,DINA,100
mp,0.14186269260012987,0.13486966452893243,0.013257259837384568,independent,DINA,100
MAP,0.07167763186524982,0.05704891338532723,0.01563160080654279,mvnorm,DINA,1
mp,0.07751575630510281,0.07838290582179246,0.011616568357108384,mvnorm,DINA,1
MAP,0.06574015047140595,0.04633637388273809,0.00732700578782052,mvnorm,DINA,2
mp,0.07075179044518927,0.07587949828328348,0.002050285470443835,mvnorm,DINA,2
MAP,0.059622903758840835,0.053672476147554,0.009710900792829236,mvnorm,DINA,3
mp,0.06541119025931236,0.06761111231870068,0.008510873042510811,mvnorm,DINA,3
MAP,0.07090389600882466,0.05324926505125669,0.01656571663678315,mvnorm,DINA,4
mp,0.07597777754283797,0.07416544261046973,0.0055841455325554065,mvnorm,DINA,4
MAP,0.06467073666787652,0.04790100202257966,0.008953711991042524,mvnorm,DINA,5
mp,0.06830398014586148,0.07692227862333283,0.006990867072768118,mvnorm,DINA,5
MAP,0.07035293849363047,0.05604934103320228,0.007818158940241508,mvnorm,DINA,6
mp,0.07483844060216464,0.07580390047290843,0.004665834310293897,mvnorm,DINA,6
MAP,0.07059753714012347,0.0516436588520626,0.010484105711731646,mvnorm,DINA,7
mp,0.07577855906391591,0.07589965437675407,0.005867902845418083,mvnorm,DINA,7
MAP,0.07426932386982109,0.06760629530064771,0.01163555710009757,mvnorm,DINA,8
mp,0.07867676685518177,0.0833746451059258,0.011418919890559556,mvnorm,DINA,8
MAP,0.06210705538307603,0.05353063735868101,0.009579449772402238,mvnorm,DINA,9
mp,0.06652805901477744,0.07006247414121575,0.0067840899716288365,mvnorm,DINA,9
MAP,0.07240778278182264,0.06029542482835066,0.0015704801647959596,mvnorm,DINA,10
mp,0.07817373226163728,0.07744862420288098,0.0021009888440724485,mvnorm,DINA,10
MAP,0.0700965978748687,0.06393368898011575,0.009893024041854638,mvnorm,DINA,11
mp,0.07554704758522238,0.08092447009545446,0.005839507314426433,mvnorm,DINA,11
MAP,0.07371774569555098,0.06189670941496116,0.007549275149959231,mvnorm,DINA,12
mp,0.0785454391717597,0.08143458217831541,0.007029853198137532,mvnorm,DINA,12
MAP,0.07278609817833248,0.06614698501862155,0.007831467008644084,mvnorm,DINA,13
mp,0.07725540184672619,0.08162708214265613,0.005393737216262314,mvnorm,DINA,13
MAP,0.06682736493298416,0.051252906958565186,0.004730815943109438,mvnorm,DINA,14
mp,0.0709959339303389,0.07359248639199602,0.0074763469057069955,mvnorm,DINA,14
MAP,0.07531800384240689,0.04226776435186822,0.016174069043068097,mvnorm,DINA,15
mp,0.08001755467378104,0.07995404319625488,0.007545793898540353,mvnorm,DINA,15
MAP,0.06916803693094238,0.05268438278667067,0.006968752980515125,mvnorm,DINA,16
mp,0.07347331363614662,0.07404820525890995,0.009392201084488233,mvnorm,DINA,16
MAP,0.06426998680838802,0.05134118121181563,0.005783769009992932,mvnorm,DINA,17
mp,0.0669515564715528,0.06899910980956936,0.0074496899090622055,mvnorm,DINA,17
MAP,0.07066803433210563,0.05767254893298139,0.013620005320710057,mvnorm,DINA,18
mp,0.07511285183142224,0.07952116952015245,0.011599768570253384,mvnorm,DINA,18
MAP,0.05920086718180696,0.04317140471040194,0.009750066471705286,mvnorm,DINA,19
mp,0.06365268981728908,0.06405469875352514,0.008303938813143084,mvnorm,DINA,19
MAP,0.07296919452562381,0.06552426794525522,0.011172352465912307,mvnorm,DINA,20
mp,0.07746842691916232,0.08272145660915084,0.01068006088039192,mvnorm,DINA,20
MAP,0.07039290241918801,0.05078144701185884,0.006816139892892486,mvnorm,DINA,21
mp,0.07656505947261845,0.07725446090457723,0.004758221489692025,mvnorm,DINA,21
MAP,0.06074553215005423,0.04125372805817189,0.012248361156501223,mvnorm,DINA,22
mp,0.06688769202010275,0.061576596066495244,0.0062560536483023755,mvnorm,DINA,22
MAP,0.06717918745513742,0.056388852294451945,0.004404496017863266,mvnorm,DINA,23
mp,0.0711754938330872,0.07108982141099975,0.008465404320424726,mvnorm,DINA,23
MAP,0.060990945176141155,0.03084128836979489,0.013555808633423433,mvnorm,DINA,24
mp,0.06668904609420892,0.061969842466950496,0.0029818847233568794,mvnorm,DINA,24
MAP,0.06486572932427107,0.05298996489642157,0.00694285476807591,mvnorm,DINA,25
mp,0.0679887071362363,0.07363763704659623,0.008283844896918267,mvnorm,DINA,25
MAP,0.06929876506683615,0.05518723612663455,0.006427428121079149,mvnorm,DINA,26
mp,0.07588878957290858,0.07648866705735392,0.006077367552820438,mvnorm,DINA,26
MAP,0.0678515807218889,0.04916491124878647,0.003900488646855384,mvnorm,DINA,27
mp,0.07257099064494554,0.07230138183772741,0.005692881899218669,mvnorm,DINA,27
MAP,0.0658889865478427,0.03918854783258653,0.012872818122552407,mvnorm,DINA,28
mp,0.07031415703484947,0.06848922771193283,0.00866183321890538,mvnorm,DINA,28
MAP,0.07619810862191714,0.06257318462864543,0.007275582378105036,mvnorm,DINA,29
mp,0.0809277715657328,0.0824109352468861,0.002766331022147665,mvnorm,DINA,29
MAP,0.06264089714279365,0.04171843252872327,0.0126276502081609,mvnorm,DINA,30
mp,0.06700602121274948,0.07168804097842683,0.010512181504475176,mvnorm,DINA,30
MAP,0.06174991599479685,0.03497453230216065,0.009416789065416497,mvnorm,DINA,31
mp,0.0671558747503442,0.06435776411063268,0.005230676549237303,mvnorm,DINA,31
MAP,0.07760046240627652,0.06743103129814428,0.011383361470009064,mvnorm,DINA,32
mp,0.08220938368739225,0.0884051252487491,0.005153331729848272,mvnorm,DINA,32
MAP,0.07387903557311817,0.059864720269777856,0.008524578176890178,mvnorm,DINA,33
mp,0.07901124067183755,0.07876106825504942,0.008244702658694964,mvnorm,DINA,33
MAP,0.06584998460530912,0.03626743107110844,0.007833962451560747,mvnorm,DINA,34
mp,0.07188153753114192,0.06698033976564287,0.0026581947277923117,mvnorm,DINA,34
MAP,0.07151788391146546,0.06035628869574897,0.01826832455852388,mvnorm,DINA,35
mp,0.07716175759933189,0.07670211709422847,0.00986218431823041,mvnorm,DINA,35
MAP,0.062359256689604674,0.04482603096555213,0.012445799672049871,mvnorm,DINA,36
mp,0.06721366914698111,0.06747446663425025,0.008443479300200953,mvnorm,DINA,36
MAP,0.06662360918740816,0.04662478266889251,0.010435852887127853,mvnorm,DINA,37
mp,0.0705824966632761,0.07406567209712425,0.002553659298778438,mvnorm,DINA,37
MAP,0.06914295098617655,0.05872251162101587,0.013753797169948954,mvnorm,DINA,38
mp,0.07361578413989305,0.08069215649426374,0.007006311564836224,mvnorm,DINA,38
MAP,0.06929260940810993,0.054286000971950674,0.00953820578441776,mvnorm,DINA,39
mp,0.07438606928722868,0.07560945404444626,0.007992526770879704,mvnorm,DINA,39
MAP,0.06910266753792686,0.04753271301144784,0.014831642499206734,mvnorm,DINA,40
mp,0.07283225147029011,0.0745572163748283,0.006396496552927352,mvnorm,DINA,40
MAP,0.06757231164867579,0.0461226655000029,0.006886650564311195,mvnorm,DINA,41
mp,0.07272268893114726,0.07079665142718865,0.0040810029296754384,mvnorm,DINA,41
MAP,0.053837829027454126,0.039557196420354004,0.00821697049808631,mvnorm,DINA,42
mp,0.057548362928316374,0.06184444656244059,0.00617634849732453,mvnorm,DINA,42
MAP,0.07569609740616336,0.05100507667554478,0.014818139578459172,mvnorm,DINA,43
mp,0.07994423420700113,0.08255017386279824,0.008787258864748163,mvnorm,DINA,43
MAP,0.07578659437911006,0.05524338147850977,0.013417226383635133,mvnorm,DINA,44
mp,0.08205743791013423,0.08508244447459408,0.00697822135954673,mvnorm,DINA,44
MAP,0.06731592701034904,0.05557489230972383,0.011504585451132959,mvnorm,DINA,45
mp,0.07299558657094601,0.07532427781457463,0.007753678617375889,mvnorm,DINA,45
MAP,0.07459013689875821,0.06564019611090542,0.010924306004081799,mvnorm,DINA,46
mp,0.0787460852576948,0.08537451343269796,0.00407880853443356,mvnorm,DINA,46
MAP,0.07635185079196452,0.07240558797324004,0.010156074480073482,mvnorm,DINA,47
mp,0.08357250843026506,0.0894471453554217,0.002806849738338384,mvnorm,DINA,47
MAP,0.06166530091760972,0.05436223549173984,0.003922100092270439,mvnorm,DINA,48
mp,0.06515414722414326,0.07136223947912654,0.00406957324636684,mvnorm,DINA,48
MAP,0.06804907375660231,0.05758178592197815,0.006015000591975878,mvnorm,DINA,49
mp,0.07337059228255127,0.07562562848588861,0.005466616884708582,mvnorm,DINA,49
MAP,0.07848863810318277,0.06383338311245505,0.015344961422591409,mvnorm,DINA,50
mp,0.08273873560194497,0.08910122374597516,0.006959049414961818,mvnorm,DINA,50
MAP,0.07091757953118229,0.05620067750731756,0.013815196617858268,mvnorm,DINA,51
mp,0.07450132847742885,0.07904247918883711,0.008234656174633379,mvnorm,DINA,51
MAP,0.062336862864034503,0.04650032360262912,0.007500294788834565,mvnorm,DINA,52
mp,0.06811057307213375,0.06643080442980213,0.005408768002606402,mvnorm,DINA,52
MAP,0.06293002804038116,0.05313954253104306,0.006060811245753024,mvnorm,DINA,53
mp,0.06709751916619192,0.07283823268866617,0.005008184557036253,mvnorm,DINA,53
MAP,0.06482219967015697,0.04601866816758004,0.010245111774042123,mvnorm,DINA,54
mp,0.06847090362188518,0.07487694025225712,0.008857977393958558,mvnorm,DINA,54
MAP,0.05565603667534629,0.04359869032533855,0.00830434030066017,mvnorm,DINA,55
mp,0.059273615173144854,0.0685128268164508,0.009591865932041666,mvnorm,DINA,55
MAP,0.06880532686774037,0.04305343985712094,0.005654049441506066,mvnorm,DINA,56
mp,0.07448774487564634,0.07025812065214943,0.0018349148935860877,mvnorm,DINA,56
MAP,0.057093896151296356,0.04351879032877269,0.0054807499727516865,mvnorm,DINA,57
mp,0.06086716139758379,0.05986354577229491,0.005233593243955864,mvnorm,DINA,57
MAP,0.07232354902797351,0.05876720040831793,0.009686780819840502,mvnorm,DINA,58
mp,0.07663289086544782,0.0797998107864821,0.00456171247282979,mvnorm,DINA,58
MAP,0.06448895130022438,0.05053427428706244,0.01050844561490652,mvnorm,DINA,59
mp,0.06836542114128441,0.06976263592646074,0.010589469231068746,mvnorm,DINA,59
MAP,0.06277509955642359,0.039108466507061485,0.012005529960834926,mvnorm,DINA,60
mp,0.06724680474202953,0.06814435863726284,0.004628140291027112,mvnorm,DINA,60
MAP,0.06174212962466447,0.050654337816998136,0.0037342640797456647,mvnorm,DINA,61
mp,0.0656890340795345,0.06873859922553924,0.003801664925717665,mvnorm,DINA,61
MAP,0.06440207516713757,0.05531071603153474,0.00516034646412473,mvnorm,DINA,62
mp,0.06796967312491164,0.0757896915492329,0.00732576945379987,mvnorm,DINA,62
MAP,0.06969867363649176,0.05101090348188329,0.008533099702604647,mvnorm,DINA,63
mp,0.07479046347323019,0.07647891095173921,0.009465385389791699,mvnorm,DINA,63
MAP,0.06621762335411348,0.04258659281132899,0.01660578594808893,mvnorm,DINA,64
mp,0.07204048640563207,0.06849573726227587,0.006300803018630704,mvnorm,DINA,64
MAP,0.07255556884036427,0.06345078300442708,0.007031359176859692,mvnorm,DINA,65
mp,0.07850942094643955,0.08257061448750716,0.006628526237130549,mvnorm,DINA,65
MAP,0.07658564300120249,0.06225905617512963,0.004542281356286194,mvnorm,DINA,66
mp,0.08254014968607849,0.08542046528665197,0.005370624205921573,mvnorm,DINA,66
MAP,0.06197888834136815,0.046267166050854625,0.01018605202605031,mvnorm,DINA,67
mp,0.067805006025800807,0.06859690422862211,0.00930180582583096,mvnorm,DINA,67
MAP,0.0649520229232958,0.03752346292405104,0.01119993984750725,mvnorm,DINA,68
mp,0.07014245161094178,0.07206327520140003,0.003102573819794778,mvnorm,DINA,68
MAP,0.0755580159136343,0.06874155685087055,0.01198422227243641,mvnorm,DINA,69
mp,0.07988036394629391,0.08461909527186644,0.009571193059353776,mvnorm,DINA,69
MAP,0.06853705262070126,0.052108851588525136,0.008772119074859643,mvnorm,DINA,70
mp,0.07236614808834649,0.07466176254742243,0.004665532696306056,mvnorm,DINA,70
MAP,0.06726191045651657,0.05065464243422465,0.014515332540232432,mvnorm,DINA,71
mp,0.07247300177233024,0.07446018233104583,0.007880122832217883,mvnorm,DINA,71
MAP,0.07228828898798471,0.049228451074752475,0.011941735667517552,mvnorm,DINA,72
mp,0.07972281416307421,0.07481278960455129,0.007813795559563338,mvnorm,DINA,72
MAP,0.07327777936045979,0.05210993532416133,0.008358134217522255,mvnorm,DINA,73
mp,0.07615044232659268,0.0832805772467277,0.006998240700593888,mvnorm,DINA,73
MAP,0.0599940291233763,0.05137303871947814,0.007302615191531463,mvnorm,DINA,74
mp,0.06403919416591504,0.07108820042392383,0.0026873746170074197,mvnorm,DINA,74
MAP,0.06312801566686112,0.0497745450975856,0.01431672180547864,mvnorm,DINA,75
mp,0.06942455469096907,0.06799653368990353,0.00683156785192201,mvnorm,DINA,75
MAP,0.06820174363817842,0.05561912811680832,0.013072696199511206,mvnorm,DINA,76
mp,0.07257509642973205,0.07288835333619274,0.011268135302856246,mvnorm,DINA,76
MAP,0.05657931361283281,0.04087694967607094,0.006366486341503468,mvnorm,DINA,77
mp,0.062105745726273594,0.05865249501107,0.004084401174726348,mvnorm,DINA,77
MAP,0.06790841072026502,0.050688123968478084,0.01677171198269291,mvnorm,DINA,78
mp,0.07215042752502934,0.07436152565401605,0.0070688622500933215,mvnorm,DINA,78
MAP,0.06036414546984325,0.043911539975713294,0.008128115078109118,mvnorm,DINA,79
mp,0.06488079148513909,0.06468906336102558,0.007700239538238834,mvnorm,DINA,79
MAP,0.06052604785716166,0.043568652591066306,0.010794005631860946,mvnorm,DINA,80
mp,0.06478842554897153,0.06634405073291977,0.003946633188377818,mvnorm,DINA,80
MAP,0.0748939753884472,0.06972888079804505,0.018504801272051674,mvnorm,DINA,81
mp,0.07944589628333214,0.08545537540970369,0.014374741390608363,mvnorm,DINA,81
MAP,0.07877558078196352,0.06224177257355022,0.007779347387332941,mvnorm,DINA,82
mp,0.08309397980836657,0.0852887586023625,0.009361235501221657,mvnorm,DINA,82
MAP,0.0728062014120798,0.05781934623684615,0.011207773234034334,mvnorm,DINA,83
mp,0.07670401287781274,0.07915210974367612,0.006696112229407575,mvnorm,DINA,83
MAP,0.07146753684649436,0.06005234271242515,0.01223414617012192,mvnorm,DINA,84
mp,0.07601491927422796,0.07766024227949558,0.009808023158558003,mvnorm,DINA,84
MAP,0.0724842469490781,0.05727264475900196,0.01812366933475109,mvnorm,DINA,85
mp,0.07791349538333228,0.08020873628259106,0.010282009280466551,mvnorm,DINA,85
MAP,0.0631084148815449,0.0487430782118961,0.011529955750845478,mvnorm,DINA,86
mp,0.06814460929554925,0.06924912217347182,0.008955283821665678,mvnorm,DINA,86
MAP,0.0626874565872253,0.05522747559517519,0.006601450930128291,mvnorm,DINA,87
mp,0.06770262566394444,0.06660505877385332,0.005683033172474578,mvnorm,DINA,87
MAP,0.064924167538263,0.05576579499327501,0.008170040446051805,mvnorm,DINA,88
mp,0.06940956971976142,0.07362615822080766,0.004219761845466156,mvnorm,DINA,88
MAP,0.06738915613086953,0.06512806546163492,0.0070379877933973165,mvnorm,DINA,89
mp,0.07110795185202845,0.07866207949822622,0.007323473544831871,mvnorm,DINA,89
MAP,0.0656384523420292,0.05812913668526169,0.006440360073041733,mvnorm,DINA,90
mp,0.06980054322323702,0.07753892408014118,0.004837834160449341,mvnorm,DINA,90
MAP,0.06833789015744766,0.05409057070419735,0.01397935651826335,mvnorm,DINA,91
mp,0.07366831562485121,0.07573657346908311,0.009018722707554192,mvnorm,DINA,91
MAP,0.06838226271955887,0.05700167282023339,0.013694773483136375,mvnorm,DINA,92
mp,0.07338219283246364,0.07561587492097639,0.007923808318261692,mvnorm,DINA,92
MAP,0.0676256901516813,0.06204643124564229,0.007848653218281253,mvnorm,DINA,93
mp,0.07192065204524992,0.07764900934952929,0.0031792669158485576,mvnorm,DINA,93
MAP,0.0684266168214689,0.04490706368080561,0.011749196158234568,mvnorm,DINA,94
mp,0.07406200226088522,0.07221878844202617,0.00723800311799694,mvnorm,DINA,94
MAP,0.05872908227127289,0.04522742761623186,0.01045972964567972,mvnorm,DINA,95
mp,0.06333812306986421,0.06697056941012847,0.006228388324859305,mvnorm,DINA,95
MAP,0.06715241590463177,0.03322050303053969,0.011712714485118632,mvnorm,DINA,96
mp,0.07158696074511452,0.06661876426216955,0.004135528046300922,mvnorm,DINA,96
MAP,0.06606310771250368,0.05371455846565948,0.0070327319916973895,mvnorm,DINA,97
mp,0.07015408204251279,0.07323180733041325,0.0063633648847335285,mvnorm,DINA,97
MAP,0.0665785816325514,0.05345279046297717,0.01354234956067557,mvnorm,DINA,98
mp,0.07145265222558461,0.0733486506242935,0.0083653693820362,mvnorm,DINA,98
MAP,0.07295410579270069,0.05951869795421833,0.013035371771702537,mvnorm,DINA,99
mp,0.07868072304167043,0.07912212753839101,0.008043415024468823,mvnorm,DINA,99
MAP,0.06316784103354883,0.041146478218027964,0.004893726299166676,mvnorm,DINA,100
mp,0.06617078554818652,0.06697245838694045,0.006446807945604413,mvnorm,DINA,100
MAP,0.07795270881290954,0.0579660467334074,0.013406833144402875,higher.order,DINA,1
mp,0.0830299643933435,0.08465576630750883,0.009141900223665412,higher.order,DINA,1
MAP,0.08476712724832758,0.05344085737981599,0.015032607255133303,higher.order,DINA,2
mp,0.090829002981395,0.08752817516912718,0.008182144988851402,higher.order,DINA,2
MAP,0.08287318580710103,0.06289075719230144,0.004648473861016706,higher.order,DINA,3
mp,0.08896140792083769,0.08844605243772649,0.0023498747072413667,higher.order,DINA,3
MAP,0.07552894153237438,0.04759480112591629,0.011605372503766686,higher.order,DINA,4
mp,0.08244807165252871,0.07083532315705478,0.006716610062186196,higher.order,DINA,4
MAP,0.07550605826366048,0.03805719253004063,0.03702414560448599,higher.order,DINA,5
mp,0.07966775458882555,0.052265023825798354,0.04910580205815397,higher.order,DINA,5
MAP,0.09142955197569927,0.07640115486370125,0.013979943142975581,higher.order,DINA,6
mp,0.09620277158046171,0.10046646947686226,0.010762504750936113,higher.order,DINA,6
MAP,NA,NA,NA,higher.order,DINA,7
mp,NA,NA,NA,higher.order,DINA,7
MAP,0.07492965976805069,0.053879713528842264,0.012414132439566955,higher.order,DINA,8
mp,0.07877719506488776,0.08530220471497002,0.010290676772871103,higher.order,DINA,8
MAP,0.07816949814663075,0.04672041475171331,0.01252919490515872,higher.order,DINA,9
mp,0.0821635061395499,0.07852477254937076,0.003912304891458521,higher.order,DINA,9
MAP,0.0920904838936267,0.07896239329163794,0.009009192269945508,higher.order,DINA,10
mp,0.09634797519184053,0.10147086025839126,0.008036973991750195,higher.order,DINA,10
MAP,0.07445986291115304,0.04456747085625388,0.012662123697575717,higher.order,DINA,11
mp,0.07848247581053375,0.07664690135273342,0.009387907969552389,higher.order,DINA,11
MAP,0.07811700404220218,0.05839757207701834,0.005518098594676353,higher.order,DINA,12
mp,0.08332321150741165,0.0809705349920175,0.002481280776220477,higher.order,DINA,12
MAP,0.08110731902745358,0.05203760280915848,0.02162715013763314,higher.order,DINA,13
mp,0.08957578145185544,0.08081234661080271,0.006181056780855528,higher.order,DINA,13
MAP,0.06856054038717388,0.05329601406733384,0.00869542718823514,higher.order,DINA,14
mp,0.07480423647559548,0.07416330652672945,0.009002740398579078,higher.order,DINA,14
MAP,0.07668454620961382,0.05360078919160961,0.022212457898329162,higher.order,DINA,15
mp,0.08065399107696446,0.08625192682781428,0.01166025248870099,higher.order,DINA,15
MAP,0.07615193420357108,0.06581118582281995,0.020393957806176168,higher.order,DINA,16
mp,0.081218349046939,0.08624835243027355,0.011254263712594132,higher.order,DINA,16
MAP,0.08703664418440046,0.04139239332131283,0.010938512325201277,higher.order,DINA,17
mp,0.09251546036238904,0.08339654531581027,0.004437439123969589,higher.order,DINA,17
MAP,0.08381542711986323,0.07454006536288109,0.011042905870212323,higher.order,DINA,18
mp,0.08764683924842197,0.09297847788646747,0.006698849131994176,higher.order,DINA,18
MAP,0.0729194797597678,0.05944366516087477,0.013140728982511635,higher.order,DINA,19
mp,0.07832722287629558,0.07716689102152029,0.0110865648415969,higher.order,DINA,19
MAP,0.08335093026133546,0.05542768201713815,0.00935507065760951,higher.order,DINA,20
mp,0.0891364366468603,0.08168574221447865,0.006627160380269813,higher.order,DINA,20
MAP,0.07341732820935816,0.057945161597737646,0.017215947792875313,higher.order,DINA,21
mp,0.07788852819259809,0.07746085215387852,0.01133221582446735,higher.order,DINA,21
MAP,0.07208660529165757,0.05307366644841288,0.015235431134778371,higher.order,DINA,22
mp,0.07705975618159162,0.07228240553556287,0.01013209659388946,higher.order,DINA,22
MAP,0.07976750683207773,0.06426220214285379,0.01230753625362413,higher.order,DINA,23
mp,0.0850063843065583,0.08456287065306561,0.00851365750897451,higher.order,DINA,23
MAP,0.07118292949606043,0.044494861595108064,0.0073549959039726645,higher.order,DINA,24
mp,0.07740802255545859,0.07178435596674221,0.006461806612728755,higher.order,DINA,24
MAP,0.0772330302291022,0.0630317917788038,0.01236940602212723,higher.order,DINA,25
mp,0.0835894254595611,0.08334669091742265,0.010083159018436488,higher.order,DINA,25
MAP,0.08493563703663917,0.06607523650794078,0.009152655223639429,higher.order,DINA,26
mp,0.08998050372963563,0.09095704353264146,0.0077817805448438665,higher.order,DINA,26
MAP,0.0722667278121326,0.03809473220234139,0.022339034700785507,higher.order,DINA,27
mp,0.07629338774065655,0.05837201458448231,0.03298408687459303,higher.order,DINA,27
MAP,0.07423125778042093,0.054920212809010785,0.006201673935938763,higher.order,DINA,28
mp,0.08050331716450126,0.07505453067968214,0.00693350487533535,higher.order,DINA,28
MAP,0.07666921626575307,0.0634107903712008,0.013927175629056588,higher.order,DINA,29
mp,0.08116989071746121,0.081249984062621,0.00756901600986285,higher.order,DINA,29
MAP,0.07763047596255128,0.056992910436121536,0.012027576433998564,higher.order,DINA,30
mp,0.0817993242949424,0.08252424505645749,0.003175601065991919,higher.order,DINA,30
MAP,0.07992499082357969,0.04941989929406469,0.010822151510005052,higher.order,DINA,31
mp,0.08701515146723988,0.07408954559498071,0.007978015029493888,higher.order,DINA,31
MAP,0.0803900379566304,0.04668288491091522,0.019549950225902293,higher.order,DINA,32
mp,0.08656627412390526,0.07675877897184986,0.007864697080171209,higher.order,DINA,32
MAP,0.08060328026305642,0.06490139022303065,0.014498768997180774,higher.order,DINA,33
mp,0.0867334578043638,0.08263986152025876,0.008935224965544518,higher.order,DINA,33
MAP,0.08826456512696011,0.06043137308159239,0.024131130847080066,higher.order,DINA,34
mp,0.09322244218672057,0.10113904021987814,0.011863419278191737,higher.order,DINA,34
MAP,0.07611364271710726,0.042198310301079706,0.011885974068197571,higher.order,DINA,35
mp,0.08157815263053604,0.0775364754044607,0.00544288870619429,higher.order,DINA,35
MAP,0.07004833107375733,0.05059832727199633,0.010330895299648857,higher.order,DINA,36
mp,0.07460414282496024,0.07380320028953787,0.007139131754562203,higher.order,DINA,36
MAP,0.08024542833141787,0.05296003087955817,0.021749094699143604,higher.order,DINA,37
mp,0.08522063365270824,0.09054115561717552,0.01658399050956271,higher.order,DINA,37
MAP,0.07133643565087504,0.046318317555906784,0.008197476585220543,higher.order,DINA,38
mp,0.07616439095186645,0.07160304191936834,0.00877705483314729,higher.order,DINA,38
MAP,0.07548443404610798,0.05439016646870932,0.01090472583388941,higher.order,DINA,39
mp,0.07988120810311479,0.07825380234840504,0.008969553680349284,higher.order,DINA,39
MAP,0.07045441664151765,0.044392621094442135,0.00666163083123166,higher.order,DINA,40
mp,0.07764599783800974,0.06591254655704665,0.010717993309223415,higher.order,DINA,40
MAP,0.07075071826497477,0.05716762598995223,0.011764726314893089,higher.order,DINA,41
mp,0.07558068065757102,0.07360245363337657,0.010063475859686496,higher.order,DINA,41
MAP,0.08526630085813573,0.04779349337215998,0.01469156538447414,higher.order,DINA,42
mp,0.08922664475357618,0.0936480281464057,0.0041730986620743685,higher.order,DINA,42
MAP,0.07520622449104593,0.05823976441653901,0.009418864302837443,higher.order,DINA,43
mp,0.0816319242055286,0.07641931763552821,0.004207315745155348,higher.order,DINA,43
MAP,0.07048192382238815,0.04172916450644208,0.01521263971687565,higher.order,DINA,44
mp,0.07494903516697643,0.07238104713761392,0.011309036298206322,higher.order,DINA,44
MAP,0.06981478937827484,0.046137312058623835,0.004783575335225313,higher.order,DINA,45
mp,0.07771973213251043,0.0674239548366851,0.00530589906551396,higher.order,DINA,45
MAP,0.07737506389112701,0.05267857190287722,0.009886834012991648,higher.order,DINA,46
mp,0.08154485946777743,0.07747398717173246,0.00818777020653761,higher.order,DINA,46
MAP,0.07774164761439172,0.058290191116431155,0.010046141592781733,higher.order,DINA,47
mp,0.08485469569587034,0.08350750329465917,0.00597827666206885,higher.order,DINA,47
MAP,0.0828471316446655,0.039096720726459554,0.018674393179860912,higher.order,DINA,48
